Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-02-25,0.08649536967277527,0.08692353516623606,0.08649536967277527,0.08649536967277527,19488000,0.0,0.0
1981-02-26,0.08777983486652374,0.08820800589651823,0.08777983486652374,0.08777983486652374,10841600,0.0,0.0
1981-02-27,0.09077782183885574,0.09163415856699739,0.09077782183885574,0.09077782183885574,14761600,0.0,0.0
1981-03-02,0.09120602905750275,0.09163419473204182,0.09120602905750275,0.09120602905750275,11760000,0.0,0.0
1981-03-03,0.0903496755728724,0.0903496755728724,0.0899215042591095,0.0899215042591095,16172800,0.0,0.0
1981-03-04,0.08949257746644299,0.08949257746644299,0.08906441181898117,0.08906441181898117,13708800,0.0,0.0
1981-03-05,0.08906440573791563,0.08906440573791563,0.08863623440265656,0.08863623440265656,5376000,0.0,0.0
1981-03-06,0.08863617120948558,0.08863617120948558,0.08777983486652374,0.08777983486652374,11603200,0.0,0.0
1981-03-09,0.08135738540543892,0.08135738540543892,0.0809292197227478,0.0809292197227478,15321600,0.0,0.0
1981-03-10,0.07750305078137437,0.07750305078137437,0.07707488536834717,0.07707488536834717,28380800,0.0,0.0
1981-03-11,0.07493403204717168,0.07493403204717168,0.07407769560813904,0.07407769560813904,29859200,0.0,0.0
1981-03-12,0.07707488536834717,0.07750305078137437,0.07707488536834717,0.07707488536834717,59248000,0.0,0.0
1981-03-13,0.07664677077033154,0.07664677077033154,0.0762186050415039,0.0762186050415039,231302400,0.0,0.0
1981-03-16,0.07921649515628815,0.08007283169385686,0.07921649515628815,0.07921649515628815,37228800,0.0,0.0
1981-03-17,0.0830700621008873,0.08392639920938878,0.0830700621008873,0.0830700621008873,43747200,0.0,0.0
1981-03-18,0.08820802718400955,0.0890643637336335,0.08820802718400955,0.08820802718400955,36937600,0.0,0.0
1981-03-19,0.08777989757484599,0.08777989757484599,0.0873517319560051,0.0873517319560051,37811200,0.0,0.0
1981-03-20,0.08820802718400955,0.0890643637336335,0.08820802718400955,0.08820802718400955,14604800,0.0,0.0
1981-03-23,0.09163414686918259,0.09249048348800616,0.09163414686918259,0.09163414686918259,22019200,0.0,0.0
1981-03-24,0.09163419473204182,0.09163419473204182,0.09120602905750275,0.09120602905750275,28156800,0.0,0.0
1981-03-25,0.09034967559342816,0.09034967559342816,0.089492566883564,0.089492566883564,7056000,0.0,0.0
1981-03-26,0.08820800589651823,0.08820800589651823,0.08777983486652374,0.08777983486652374,12275200,0.0,0.0
1981-03-27,0.08521084778245373,0.08521084778245373,0.0847826823592186,0.0847826823592186,12252800,0.0,0.0
1981-03-30,0.0847826823592186,0.08563901892271747,0.0847826823592186,0.0847826823592186,9900800,0.0,0.0
1981-03-31,0.0847827015366706,0.0847827015366706,0.08392636477947235,0.08392636477947235,15993600,0.0,0.0
1981-04-01,0.08349823351365415,0.08349823351365415,0.0830700621008873,0.0830700621008873,34070400,0.0,0.0
1981-04-02,0.09034965932369232,0.09077782484341972,0.09034965932369232,0.09034965932369232,31404800,0.0,0.0
1981-04-03,0.09077782183885574,0.09120599306144142,0.09077782183885574,0.09077782183885574,16486400,0.0,0.0
1981-04-06,0.08949257746644299,0.08949257746644299,0.08906441181898117,0.08906441181898117,22803200,0.0,0.0
1981-04-07,0.08863619260030728,0.08863619260030728,0.08820802718400955,0.08820802718400955,10684800,0.0,0.0
1981-04-08,0.09249050915241241,0.09334684600885364,0.09249050915241241,0.09249050915241241,21952000,0.0,0.0
1981-04-09,0.0942031592130661,0.09463133039229814,0.0942031592130661,0.0942031592130661,12499200,0.0,0.0
1981-04-10,0.09548766911029816,0.09591583458181237,0.09548766911029816,0.09548766911029816,33465600,0.0,0.0
1981-04-13,0.09548766911029816,0.09591583458181237,0.09548766911029816,0.09548766911029816,16060800,0.0,0.0
1981-04-14,0.09548766911029816,0.09591583458181237,0.09548766911029816,0.09548766911029816,6652800,0.0,0.0
1981-04-15,0.09120599306144142,0.09120599306144142,0.09077782183885574,0.09077782183885574,34048000,0.0,0.0
1981-04-16,0.08606720270644239,0.08606720270644239,0.08563903719186783,0.08563903719186783,23878400,0.0,0.0
1981-04-20,0.08820802718400955,0.08863619260030728,0.08820802718400955,0.08820802718400955,35347200,0.0,0.0
1981-04-21,0.0942031592130661,0.09463133039229814,0.0942031592130661,0.0942031592130661,28537600,0.0,0.0
1981-04-22,0.09762851893901825,0.09805669017596728,0.09762851893901825,0.09762851893901825,18995200,0.0,0.0
1981-04-23,0.10019753873348236,0.10062571003555985,0.10019753873348236,0.10019753873348236,58016000,0.0,0.0
1981-04-24,0.10019756747059043,0.10019756747059043,0.09934123605489731,0.09934123605489731,35056000,0.0,0.0
1981-04-27,0.098913000214222,0.098913000214222,0.0984848290681839,0.0984848290681839,38528000,0.0,0.0
1981-04-28,0.09720038018991181,0.09720038018991181,0.0967722088098526,0.0967722088098526,32188800,0.0,0.0
1981-04-29,0.09591583458181237,0.09591583458181237,0.09548766911029816,0.09548766911029816,13641600,0.0,0.0
1981-04-30,0.09720033407211304,0.09805667642593015,0.09720033407211304,0.09720033407211304,12611200,0.0,0.0
1981-05-01,0.09720033407211304,0.09805667642593015,0.09720033407211304,0.09720033407211304,16553600,0.0,0.0
1981-05-04,0.09720038018991181,0.09720038018991181,0.0967722088098526,0.0967722088098526,14448000,0.0,0.0
1981-05-05,0.09677220622926722,0.09677220622926722,0.09634404629468918,0.09634404629468918,17539200,0.0,0.0
1981-05-06,0.09420316217356144,0.09420316217356144,0.09377499669790268,0.09377499669790268,18950400,0.0,0.0
1981-05-07,0.09505955129861832,0.0954877227275842,0.09505955129861832,0.09505955129861832,9363200,0.0,0.0
1981-05-08,0.09591585397720337,0.09634402525232844,0.09591585397720337,0.09591585397720337,7907200,0.0,0.0
1981-05-11,0.09420316217356144,0.09420316217356144,0.09377499669790268,0.09377499669790268,11939200,0.0,0.0
1981-05-12,0.09377499669790268,0.09505949884190823,0.09377499669790268,0.09377499669790268,4256000,0.0,0.0
1981-05-13,0.09377502786949679,0.09463136482249707,0.09334685653448105,0.09334685653448105,4905600,0.0,0.0
1981-05-14,0.09291870608175379,0.09291870608175379,0.09206236898899078,0.09206236898899078,4928000,0.0,0.0
1981-05-15,0.0942031592130661,0.0954876670337331,0.0942031592130661,0.0942031592130661,4905600,0.0,0.0
1981-05-18,0.09591585397720337,0.09677218509339269,0.09591585397720337,0.09591585397720337,4166400,0.0,0.0
1981-05-19,0.09463133039229814,0.09463133039229814,0.0942031592130661,0.0942031592130661,25424000,0.0,0.0
1981-05-20,0.09720033407211304,0.09805667642593015,0.09720033407211304,0.09720033407211304,13283200,0.0,0.0
1981-05-21,0.10276732593774796,0.10319549725958983,0.10276732593774796,0.10276732593774796,32211200,0.0,0.0
1981-05-22,0.10747716575860977,0.10833350831929262,0.10747716575860977,0.10747716575860977,31427200,0.0,0.0
1981-05-26,0.1074771555986718,0.1074771555986718,0.10704899579286575,0.10704899579286575,85344000,0.0,0.0
1981-05-27,0.11304333806037903,0.11347150926481364,0.11304333806037903,0.11304333806037903,149497600,0.0,0.0
1981-05-28,0.11304333806037903,0.11347150926481364,0.11304333806037903,0.11304333806037903,73987200,0.0,0.0
1981-05-29,0.11347150057554245,0.11390043782907822,0.11347150057554245,0.11347150057554245,59382400,0.0,0.0
1981-06-01,0.11347150057554245,0.11390043782907822,0.11347150057554245,0.11347150057554245,51251200,0.0,0.0
1981-06-02,0.10833351447962355,0.10833351447962355,0.10790534317493439,0.10790534317493439,40432000,0.0,0.0
1981-06-03,0.10790534317493439,0.10876167435025112,0.10790534317493439,0.10790534317493439,39446400,0.0,0.0
1981-06-04,0.11004620045423508,0.1104743603722903,0.11004620045423508,0.11004620045423508,56067200,0.0,0.0
1981-06-05,0.1087616804860412,0.1087616804860412,0.108333520591259,0.108333520591259,57680000,0.0,0.0
1981-06-08,0.1049081696660803,0.1049081696660803,0.10447999835014343,0.10447999835014343,93497600,0.0,0.0
1981-06-09,0.10662081837654114,0.10704898959160343,0.10662081837654114,0.10662081837654114,119593600,0.0,0.0
1981-06-10,0.10790534317493439,0.10918984565494029,0.10790534317493439,0.10790534317493439,25222400,0.0,0.0
1981-06-11,0.11261513084173203,0.11304330190923795,0.11261513084173203,0.11261513084173203,38976000,0.0,0.0
1981-06-12,0.11175887425232912,0.11175887425232912,0.11133070290088654,0.11133070290088654,25804800,0.0,0.0
1981-06-15,0.11133065193651495,0.11133065193651495,0.11090248078107835,0.11090248078107834,143763200,0.0,0.0
1981-06-16,0.10918982452593504,0.10918982452593504,0.10876165330410004,0.10876165330410004,37251200,0.0,0.0
1981-06-17,0.1074771555986718,0.1074771555986718,0.10704899579286575,0.10704899579286575,27574400,0.0,0.0
1981-06-18,0.10704898959160343,0.10747714937260651,0.10662081837654114,0.10662081837654114,23049600,0.0,0.0
1981-06-19,0.1040517883389821,0.1040517883389821,0.10362362861633301,0.10362362861633301,27507200,0.0,0.0
1981-06-22,0.10019752110986521,0.10019752110986521,0.09976936131715775,0.09976936131715775,10841600,0.0,0.0
1981-06-23,0.10148204118013382,0.10233913833556436,0.10148204118013382,0.10148204118013382,15030400,0.0,0.0
1981-06-24,0.09976938640629104,0.09976938640629104,0.0989130437374115,0.0989130437374115,23027200,0.0,0.0
1981-06-25,0.10105390101671219,0.1014820724021711,0.10105390101671219,0.10105390101671219,24259200,0.0,0.0
1981-06-26,0.1006256923366322,0.1006256923366322,0.09976936131715775,0.09976936131715775,23788800,0.0,0.0
1981-06-29,0.09720037759790856,0.09720037759790856,0.09634404629468918,0.09634404629468918,10595200,0.0,0.0
1981-06-30,0.08949257746644299,0.08949257746644299,0.08906441181898117,0.08906441181898117,35907200,0.0,0.0
1981-07-01,0.08863619260030728,0.08863619260030728,0.08820802718400955,0.08820802718400955,170464000,0.0,0.0
1981-07-02,0.08820802718400955,0.08863619260030728,0.08820802718400955,0.08820802718400955,30284800,0.0,0.0
1981-07-06,0.08606718893411197,0.08606718893411197,0.08521085232496262,0.08521085232496262,16531200,0.0,0.0
1981-07-07,0.08606719225645065,0.08692352889865605,0.08606719225645065,0.08606719225645065,15836800,0.0,0.0
1981-07-08,0.089492566883564,0.08992150427956784,0.089492566883564,0.089492566883564,16620800,0.0,0.0
1981-07-09,0.08307004283039134,0.08307004283039134,0.08264187723398209,0.08264187723398209,32883200,0.0,0.0
1981-07-10,0.07664677077033154,0.07664677077033154,0.0762186050415039,0.0762186050415039,55171200,0.0,0.0
1981-07-13,0.07793199270963669,0.07836016386560499,0.07793199270963669,0.07793199270963669,45740800,0.0,0.0
1981-07-14,0.08135737478733063,0.08221371175798274,0.08135737478733063,0.08135737478733063,19779200,0.0,0.0
1981-07-15,0.08349818736314774,0.08392635282222988,0.08349818736314774,0.08349818736314774,10953600,0.0,0.0
1981-07-16,0.08563903719186783,0.08649537393804677,0.08563903719186783,0.08563903719186783,15232000,0.0,0.0
1981-07-17,0.08863623440265656,0.08906440573791563,0.08863623440265656,0.08863623440265656,19824000,0.0,0.0
1981-07-20,0.08307004283039134,0.08307004283039134,0.08264187723398209,0.08264187723398209,23654400,0.0,0.0
1981-07-21,0.0826418636099302,0.0826418636099302,0.08221369236707687,0.08221369236707687,31942400,0.0,0.0
1981-07-22,0.07836017125934258,0.07836017125934258,0.07750306278467178,0.07750306278467178,22668800,0.0,0.0
1981-07-23,0.07964468747377396,0.0800728587457262,0.07964468747377396,0.07964468747377396,34451200,0.0,0.0
1981-07-24,0.08221369236707687,0.0826418636099302,0.08221369236707687,0.08221369236707687,28851200,0.0,0.0
1981-07-27,0.08563903719186783,0.08606720270644239,0.08563903719186783,0.08563903719186783,17337600,0.0,0.0
1981-07-28,0.08307004283039134,0.08307004283039134,0.08264187723398209,0.08264187723398209,22848000,0.0,0.0
1981-07-29,0.08178554613117234,0.08178554613117234,0.08135737478733063,0.08135737478733063,15500800,0.0,0.0
1981-07-30,0.08435454964637756,0.08521088659997776,0.08435454964637756,0.08435454964637756,9900800,0.0,0.0
1981-07-31,0.08563903719186783,0.08606720270644239,0.08563903719186783,0.08563903719186783,10953600,0.0,0.0
1981-08-03,0.08563901892271747,0.08563901892271747,0.0847826823592186,0.0847826823592186,12432000,0.0,0.0
1981-08-04,0.08606719225645065,0.08649536343606791,0.08606719225645065,0.08606719225645065,31673600,0.0,0.0
1981-08-05,0.08863623440265656,0.08906440573791563,0.08863623440265656,0.08863623440265656,17494400,0.0,0.0
1981-08-06,0.08692353516623606,0.08692353516623606,0.08649536967277527,0.08649536967277527,10528000,0.0,0.0
1981-08-07,0.08649536967277527,0.08692353516623606,0.08649536967277527,0.08649536967277527,9206400,0.0,0.0
1981-08-10,0.08649536967277527,0.08649536967277527,0.08649536967277527,0.08649536967277527,0,0.0,0.0
1981-08-11,0.0847827015366706,0.0847827015366706,0.08392636477947235,0.08392636477947235,71456000,0.0,0.0
1981-08-12,0.0826418636099302,0.0826418636099302,0.08221369236707687,0.08221369236707687,26275200,0.0,0.0
1981-08-13,0.0800728587457262,0.0800728587457262,0.07964468747377396,0.07964468747377396,27484800,0.0,0.0
1981-08-14,0.07921653691729214,0.07921653691729214,0.07836019992828369,0.07836019992828369,24192000,0.0,0.0
1981-08-17,0.07664673459335705,0.07664673459335705,0.0757903978228569,0.0757903978228569,18905600,0.0,0.0
1981-08-18,0.07493403204717168,0.07493403204717168,0.07407769560813904,0.07407769560813904,17001600,0.0,0.0
1981-08-19,0.07407772222570447,0.07407772222570447,0.07322138547897339,0.07322138547897339,20675200,0.0,0.0
1981-08-20,0.07407769560813904,0.07450586668616924,0.07407769560813904,0.07407769560813904,17113600,0.0,0.0
1981-08-21,0.06979606755822154,0.06979606755822154,0.06893973052501678,0.06893973052501678,41910400,0.0,0.0
1981-08-24,0.06508542726607705,0.06508542726607705,0.06465725600719452,0.06465725600719452,23072000,0.0,0.0
1981-08-25,0.06637068092823029,0.0667988463379668,0.06637068092823029,0.06637068092823029,40700800,0.0,0.0
1981-08-26,0.06551359900587832,0.06551359900587832,0.06508543342351913,0.06508543342351913,33600000,0.0,0.0
1981-08-27,0.06551361083984375,0.06594254829883185,0.06551361083984375,0.06551361083984375,25916800,0.0,0.0
1981-08-28,0.06893973052501678,0.0693678961831033,0.06893973052501678,0.06893973052501678,38035200,0.0,0.0
1981-08-31,0.06893973052501678,0.0693678961831033,0.06893973052501678,0.06893973052501678,40947200,0.0,0.0
1981-09-01,0.07322138547897339,0.07364955671085384,0.07322138547897339,0.07322138547897339,37027200,0.0,0.0
1981-09-02,0.07450588792562485,0.07493405340868478,0.07450588792562485,0.07450588792562485,19376000,0.0,0.0
1981-09-03,0.07150872486880008,0.07150872486880008,0.07065238803625107,0.07065238803625107,37475200,0.0,0.0
1981-09-04,0.07022425112494364,0.07022425112494364,0.06979608535766602,0.06979608535766602,15254400,0.0,0.0
1981-09-08,0.06808337699801352,0.06808337699801352,0.06765520572662354,0.06765520572662354,25446400,0.0,0.0
1981-09-09,0.06765520572662354,0.06808337699801352,0.06765520572662354,0.06765520572662354,30531200,0.0,0.0
1981-09-10,0.06808336824178696,0.06851153374108006,0.06808336824178696,0.06808336824178696,34809600,0.0,0.0
1981-09-11,0.06765520128714325,0.06765520128714325,0.06722703576087952,0.06722703576087952,17539200,0.0,0.0
1981-09-14,0.06551359900587832,0.06551359900587832,0.06508543342351913,0.06508543342351913,27686400,0.0,0.0
1981-09-15,0.06380094910536824,0.06380094910536824,0.06337278336286545,0.06337278336286545,19510400,0.0,0.0
1981-09-16,0.06251645241860881,0.06251645241860881,0.06208828091621398,0.06208828091621399,19353600,0.0,0.0
1981-09-17,0.060803727497623555,0.060803727497623555,0.060375556349754333,0.060375556349754333,19376000,0.0,0.0
1981-09-18,0.06080373749136925,0.06123190299258335,0.06080373749136925,0.06080373749136925,26320000,0.0,0.0
1981-09-21,0.06123192235827447,0.06166009371193506,0.06123192235827447,0.06123192235827446,49033600,0.0,0.0
1981-09-22,0.058234743150998025,0.058234743150998025,0.057806577533483505,0.057806577533483505,47420800,0.0,0.0
1981-09-23,0.05737837431006777,0.05737837431006777,0.05652203783392906,0.05652203783392906,28201600,0.0,0.0
1981-09-24,0.056522070749988905,0.056522070749988905,0.056093905121088035,0.05609390512108803,18300800,0.0,0.0
1981-09-25,0.04967059622637729,0.04967059622637729,0.048814259469509125,0.048814259469509125,34608000,0.0,0.0
1981-09-28,0.04924241453409195,0.04967058568013005,0.04924241453409195,0.04924241453409195,91728000,0.0,0.0
1981-09-29,0.05181146040558815,0.05223963185034079,0.05181146040558815,0.05181146040558815,94684800,0.0,0.0
1981-09-30,0.05223959684371948,0.052667762284518686,0.05223959684371948,0.05223959684371948,49996800,0.0,0.0
1981-10-01,0.05223959684371948,0.052667762284518686,0.05223959684371948,0.05223959684371948,61129600,0.0,0.0
1981-10-02,0.05652203783392906,0.056950208930512426,0.05652203783392906,0.05652203783392906,45046400,0.0,0.0
1981-10-05,0.058234728872776025,0.05909106561487621,0.058234728872776025,0.05823472887277603,43097600,0.0,0.0
1981-10-06,0.058234743150998025,0.058234743150998025,0.057806577533483505,0.057806577533483505,28358400,0.0,0.0
1981-10-07,0.06123192235827447,0.062088259348564205,0.06123192235827447,0.06123192235827446,38841600,0.0,0.0
1981-10-08,0.06337278336286545,0.06380094910536824,0.06337278336286545,0.06337278336286545,31091200,0.0,0.0
1981-10-09,0.06380091607570648,0.06465725283442036,0.06380091607570648,0.06380091607570648,54521600,0.0,0.0
1981-10-12,0.06594253331422806,0.06637070459366365,0.06594253331422806,0.06594253331422806,27350400,0.0,0.0
1981-10-13,0.06594253331422806,0.0667988701560688,0.06594253331422806,0.06594253331422806,44195200,0.0,0.0
1981-10-14,0.06251645241860881,0.06251645241860881,0.06208828091621398,0.06208828091621399,30979200,0.0,0.0
1981-10-15,0.06337278336286545,0.06380094910536824,0.06337278336286545,0.06337278336286545,29433600,0.0,0.0
1981-10-16,0.06294455664392708,0.06294455664392708,0.06251639127731323,0.06251639127731323,36467200,0.0,0.0
1981-10-19,0.06380091607570648,0.06422908731357838,0.06380091607570648,0.06380091607570648,20585600,0.0,0.0
1981-10-20,0.06722703576087952,0.06765520128714325,0.06722703576087952,0.06722703576087952,35728000,0.0,0.0
1981-10-21,0.06722703576087952,0.06765520128714325,0.06722703576087952,0.06722703576087952,76899200,0.0,0.0
1981-10-22,0.0672270220499426,0.0672270220499426,0.0667988508939743,0.0667988508939743,32278400,0.0,0.0
1981-10-23,0.06551359900587832,0.06551359900587832,0.06508543342351913,0.06508543342351913,27910400,0.0,0.0
1981-10-26,0.06508543342351913,0.06551359900587832,0.06508543342351913,0.06508543342351913,27283200,0.0,0.0
1981-10-27,0.06637068092823029,0.06722701746473175,0.06637068092823029,0.06637068092823029,85590400,0.0,0.0
1981-10-28,0.06851156055927277,0.06893973194319906,0.06851156055927277,0.06851156055927277,44172800,0.0,0.0
1981-10-29,0.06808337699801352,0.06808337699801352,0.06765520572662354,0.06765520572662354,30486400,0.0,0.0
1981-10-30,0.06851156055927277,0.06893973194319906,0.06851156055927277,0.06851156055927277,52729600,0.0,0.0
1981-11-02,0.06851156055927277,0.06893973194319906,0.06851156055927277,0.06851156055927277,36915200,0.0,0.0
1981-11-03,0.06808337699801352,0.06808337699801352,0.06765520572662354,0.06765520572662354,28380800,0.0,0.0
1981-11-04,0.06637070459366365,0.06637070459366365,0.06594253331422806,0.06594253331422806,23811200,0.0,0.0
1981-11-05,0.06166009371193506,0.06166009371193506,0.06123192235827447,0.06123192235827446,23363200,0.0,0.0
1981-11-06,0.061660073697566986,0.062088239195217027,0.061660073697566986,0.061660073697566986,24595200,0.0,0.0
1981-11-09,0.06251639127731323,0.06294455664392708,0.06251639127731323,0.06251639127731323,20384000,0.0,0.0
1981-11-10,0.06294456124305725,0.06337273235798385,0.06294456124305725,0.06294456124305725,16755200,0.0,0.0
1981-11-11,0.06465725600719452,0.06508542726607705,0.06465725600719452,0.06465725600719452,27440000,0.0,0.0
1981-11-12,0.0667988508939743,0.0672270220499426,0.0667988508939743,0.0667988508939743,39916800,0.0,0.0
1981-11-13,0.06251645241860881,0.06251645241860881,0.06208828091621398,0.06208828091621399,21011200,0.0,0.0
1981-11-16,0.06166009371193506,0.06166009371193506,0.06123192235827447,0.06123192235827446,22556800,0.0,0.0
1981-11-17,0.06251639127731323,0.06294455664392708,0.06251639127731323,0.06251639127731323,35414400,0.0,0.0
1981-11-18,0.06465725600719452,0.06508542726607705,0.06465725600719452,0.06465725600719452,29142400,0.0,0.0
1981-11-19,0.06465725600719452,0.06508542726607705,0.06465725600719452,0.06465725600719452,40006400,0.0,0.0
1981-11-20,0.06508543342351913,0.06551359900587832,0.06508543342351913,0.06508543342351913,38102400,0.0,0.0
1981-11-23,0.06294461820397021,0.06294461820397021,0.06208828091621398,0.06208828091621399,22960000,0.0,0.0
1981-11-24,0.062088239195217027,0.062088239195217027,0.061660073697566986,0.061660073697566986,22153600,0.0,0.0
1981-11-25,0.06294456124305725,0.06337273235798385,0.06294456124305725,0.06294456124305725,52550400,0.0,0.0
1981-11-27,0.06465725600719452,0.06508542726607705,0.06465725600719452,0.06465725600719452,37251200,0.0,0.0
1981-11-30,0.06422908731357838,0.06422908731357838,0.06380091607570648,0.06380091607570648,23968000,0.0,0.0
1981-12-01,0.06380091607570648,0.06422908731357838,0.06380091607570648,0.06380091607570648,23385600,0.0,0.0
1981-12-02,0.0642291009426117,0.06465726655430787,0.0642291009426117,0.0642291009426117,37564800,0.0,0.0
1981-12-03,0.06380094910536824,0.06380094910536824,0.06337278336286545,0.06337278336286545,20428800,0.0,0.0
1981-12-04,0.06508543342351913,0.06551359900587832,0.06508543342351913,0.06508543342351913,137155200,0.0,0.0
1981-12-07,0.06551361083984375,0.06594254829883185,0.06551361083984375,0.06551361083984375,59292800,0.0,0.0
1981-12-08,0.06508543788303517,0.06508543788303517,0.0642291009426117,0.0642291009426117,50624000,0.0,0.0
1981-12-09,0.06465725600719452,0.06508542726607705,0.06465725600719452,0.06465725600719452,34272000,0.0,0.0
1981-12-10,0.06465725600719452,0.06508542726607705,0.06465725600719452,0.06465725600719452,37408000,0.0,0.0
1981-12-11,0.06465726655430787,0.06508543788303517,0.0642291009426117,0.0642291009426117,76092800,0.0,0.0
